,knot_0,knot_333,knot_666,knot_1000
0,1.0,0.0,0.0,0.0
1,0.996996996996997,0.0030030030030030463,0.0,0.0
2,0.993993993993994,0.006006006006005982,0.0,0.0
3,0.990990990990991,0.009009009009009028,0.0,0.0
4,0.987987987987988,0.012012012012011963,0.0,0.0
5,0.984984984984985,0.01501501501501501,0.0,0.0
6,0.9819819819819819,0.018018018018018056,0.0,0.0
7,0.978978978978979,0.02102102102102099,0.0,0.0
8,0.975975975975976,0.024024024024024038,0.0,0.0
9,0.972972972972973,0.027027027027026973,0.0,0.0
10,0.96996996996997,0.03003003003003002,0.0,0.0
11,0.9669669669669669,0.033033033033033066,0.0,0.0
12,0.963963963963964,0.036036036036036,0.0,0.0
13,0.960960960960961,0.03903903903903905,0.0,0.0
14,0.9579579579579579,0.042042042042042094,0.0,0.0
15,0.954954954954955,0.04504504504504503,0.0,0.0
16,0.9519519519519519,0.048048048048048075,0.0,0.0
17,0.948948948948949,0.05105105105105101,0.0,0.0
18,0.9459459459459459,0.05405405405405406,0.0,0.0
19,0.9429429429429429,0.0570570570570571,0.0,0.0
20,0.93993993993994,0.06006006006006004,0.0,0.0
21,0.9369369369369369,0.06306306306306309,0.0,0.0
22,0.933933933933934,0.06606606606606602,0.0,0.0
23,0.9309309309309309,0.06906906906906907,0.0,0.0
24,0.9279279279279279,0.07207207207207211,0.0,0.0
25,0.924924924924925,0.07507507507507505,0.0,0.0
26,0.9219219219219219,0.0780780780780781,0.0,0.0
27,0.918918918918919,0.08108108108108103,0.0,0.0
28,0.9159159159159159,0.08408408408408408,0.0,0.0
29,0.9129129129129129,0.08708708708708712,0.0,0.0
30,0.9099099099099099,0.09009009009009006,0.0,0.0
31,0.9069069069069069,0.0930930930930931,0.0,0.0
32,0.9039039039039038,0.09609609609609615,0.0,0.0
33,0.9009009009009009,0.09909909909909909,0.0,0.0
34,0.8978978978978979,0.10210210210210213,0.0,0.0
35,0.8948948948948949,0.10510510510510507,0.0,0.0
36,0.8918918918918919,0.10810810810810811,0.0,0.0
37,0.8888888888888888,0.11111111111111116,0.0,0.0
38,0.8858858858858859,0.1141141141141141,0.0,0.0
39,0.8828828828828829,0.11711711711711714,0.0,0.0
40,0.8798798798798799,0.12012012012012008,0.0,0.0
41,0.8768768768768769,0.12312312312312312,0.0,0.0
42,0.8738738738738738,0.12612612612612617,0.0,0.0
43,0.8708708708708709,0.1291291291291291,0.0,0.0
44,0.8678678678678678,0.13213213213213215,0.0,0.0
45,0.8648648648648649,0.1351351351351351,0.0,0.0
46,0.8618618618618619,0.13813813813813813,0.0,0.0
47,0.8588588588588588,0.14114114114114118,0.0,0.0
48,0.8558558558558559,0.14414414414414412,0.0,0.0
49,0.8528528528528528,0.14714714714714716,0.0,0.0
50,0.8498498498498499,0.1501501501501501,0.0,0.0
51,0.8468468468468469,0.15315315315315314,0.0,0.0
52,0.8438438438438438,0.1561561561561562,0.0,0.0
53,0.8408408408408409,0.15915915915915912,0.0,0.0
54,0.8378378378378378,0.16216216216216217,0.0,0.0
55,0.8348348348348348,0.16516516516516522,0.0,0.0
56,0.8318318318318318,0.16816816816816815,0.0,0.0
57,0.8288288288288288,0.1711711711711712,0.0,0.0
58,0.8258258258258259,0.17417417417417413,0.0,0.0
59,0.8228228228228228,0.17717717717717718,0.0,0.0
60,0.8198198198198198,0.18018018018018023,0.0,0.0
61,0.8168168168168168,0.18318318318318316,0.0,0.0
62,0.8138138138138138,0.1861861861861862,0.0,0.0
63,0.8108108108108109,0.18918918918918914,0.0,0.0
64,0.8078078078078078,0.1921921921921922,0.0,0.0
65,0.8048048048048048,0.19519519519519524,0.0,0.0
66,0.8018018018018018,0.19819819819819817,0.0,0.0
67,0.7987987987987988,0.20120120120120122,0.0,0.0
68,0.7957957957957958,0.20420420420420415,0.0,0.0
69,0.7927927927927928,0.2072072072072072,0.0,0.0
70,0.7897897897897898,0.21021021021021025,0.0,0.0
71,0.7867867867867868,0.21321321321321318,0.0,0.0
72,0.7837837837837838,0.21621621621621623,0.0,0.0
73,0.7807807807807807,0.21921921921921927,0.0,0.0
74,0.7777777777777778,0.2222222222222222,0.0,0.0
75,0.7747747747747747,0.22522522522522526,0.0,0.0
76,0.7717717717717718,0.2282282282282282,0.0,0.0
77,0.7687687687687688,0.23123123123123124,0.0,0.0
78,0.7657657657657657,0.23423423423423428,0.0,0.0
79,0.7627627627627628,0.23723723723723722,0.0,0.0
80,0.7597597597597597,0.24024024024024027,0.0,0.0
81,0.7567567567567568,0.2432432432432432,0.0,0.0
82,0.7537537537537538,0.24624624624624625,0.0,0.0
83,0.7507507507507507,0.2492492492492493,0.0,0.0
84,0.7477477477477478,0.25225225225225223,0.0,0.0
85,0.7447447447447447,0.2552552552552553,0.0,0.0
86,0.7417417417417418,0.2582582582582582,0.0,0.0
87,0.7387387387387387,0.26126126126126126,0.0,0.0
88,0.7357357357357357,0.2642642642642643,0.0,0.0
89,0.7327327327327328,0.26726726726726724,0.0,0.0
90,0.7297297297297297,0.2702702702702703,0.0,0.0
91,0.7267267267267268,0.2732732732732732,0.0,0.0
92,0.7237237237237237,0.27627627627627627,0.0,0.0
93,0.7207207207207207,0.2792792792792793,0.0,0.0
94,0.7177177177177178,0.28228228228228225,0.0,0.0
95,0.7147147147147147,0.2852852852852853,0.0,0.0
96,0.7117117117117117,0.28828828828828834,0.0,0.0
97,0.7087087087087087,0.2912912912912913,0.0,0.0
98,0.7057057057057057,0.2942942942942943,0.0,0.0
99,0.7027027027027027,0.29729729729729726,0.0,0.0
100,0.6996996996996997,0.3003003003003003,0.0,0.0
101,0.6966966966966966,0.30330330330330335,0.0,0.0
102,0.6936936936936937,0.3063063063063063,0.0,0.0
103,0.6906906906906907,0.30930930930930933,0.0,0.0
104,0.6876876876876877,0.31231231231231227,0.0,0.0
105,0.6846846846846847,0.3153153153153153,0.0,0.0
106,0.6816816816816816,0.31831831831831836,0.0,0.0
107,0.6786786786786787,0.3213213213213213,0.0,0.0
108,0.6756756756756757,0.32432432432432434,0.0,0.0
109,0.6726726726726727,0.3273273273273273,0.0,0.0
110,0.6696696696696697,0.3303303303303303,0.0,0.0
111,0.6666666666666666,0.33333333333333337,0.0,0.0
112,0.6636636636636637,0.3363363363363363,0.0,0.0
113,0.6606606606606606,0.33933933933933935,0.0,0.0
114,0.6576576576576577,0.3423423423423423,0.0,0.0
115,0.6546546546546547,0.34534534534534533,0.0,0.0
116,0.6516516516516516,0.3483483483483484,0.0,0.0
117,0.6486486486486487,0.3513513513513513,0.0,0.0
118,0.6456456456456456,0.35435435435435436,0.0,0.0
119,0.6426426426426426,0.3573573573573574,0.0,0.0
120,0.6396396396396397,0.36036036036036034,0.0,0.0
121,0.6366366366366366,0.3633633633633634,0.0,0.0
122,0.6336336336336337,0.3663663663663663,0.0,0.0
123,0.6306306306306306,0.36936936936936937,0.0,0.0
124,0.6276276276276276,0.3723723723723724,0.0,0.0
125,0.6246246246246246,0.37537537537537535,0.0,0.0
126,0.6216216216216216,0.3783783783783784,0.0,0.0
127,0.6186186186186187,0.38138138138138133,0.0,0.0
128,0.6156156156156156,0.3843843843843844,0.0,0.0
129,0.6126126126126126,0.3873873873873874,0.0,0.0
130,0.6096096096096096,0.39039039039039036,0.0,0.0
131,0.6066066066066066,0.3933933933933934,0.0,0.0
132,0.6036036036036037,0.39639639639639634,0.0,0.0
133,0.6006006006006006,0.3993993993993994,0.0,0.0
134,0.5975975975975976,0.40240240240240244,0.0,0.0
135,0.5945945945945946,0.4054054054054054,0.0,0.0
136,0.5915915915915916,0.4084084084084084,0.0,0.0
137,0.5885885885885885,0.41141141141141147,0.0,0.0
138,0.5855855855855856,0.4144144144144144,0.0,0.0
139,0.5825825825825826,0.41741741741741745,0.0,0.0
140,0.5795795795795796,0.4204204204204204,0.0,0.0
141,0.5765765765765766,0.42342342342342343,0.0,0.0
142,0.5735735735735735,0.4264264264264265,0.0,0.0
143,0.5705705705705706,0.4294294294294294,0.0,0.0
144,0.5675675675675675,0.43243243243243246,0.0,0.0
145,0.5645645645645646,0.4354354354354354,0.0,0.0
146,0.5615615615615616,0.43843843843843844,0.0,0.0
147,0.5585585585585585,0.4414414414414415,0.0,0.0
148,0.5555555555555556,0.4444444444444444,0.0,0.0
149,0.5525525525525525,0.44744744744744747,0.0,0.0
150,0.5495495495495496,0.4504504504504504,0.0,0.0
151,0.5465465465465466,0.45345345345345345,0.0,0.0
152,0.5435435435435435,0.4564564564564565,0.0,0.0
153,0.5405405405405406,0.45945945945945943,0.0,0.0
154,0.5375375375375375,0.4624624624624625,0.0,0.0
155,0.5345345345345346,0.4654654654654654,0.0,0.0
156,0.5315315315315315,0.46846846846846846,0.0,0.0
157,0.5285285285285285,0.4714714714714715,0.0,0.0
158,0.5255255255255256,0.47447447447447444,0.0,0.0
159,0.5225225225225225,0.4774774774774775,0.0,0.0
160,0.5195195195195195,0.48048048048048053,0.0,0.0
161,0.5165165165165165,0.48348348348348347,0.0,0.0
162,0.5135135135135135,0.4864864864864865,0.0,0.0
163,0.5105105105105106,0.48948948948948945,0.0,0.0
164,0.5075075075075075,0.4924924924924925,0.0,0.0
165,0.5045045045045045,0.49549549549549554,0.0,0.0
166,0.5015015015015015,0.4984984984984985,0.0,0.0
167,0.4984984984984985,0.5015015015015015,0.0,0.0
168,0.4954954954954955,0.5045045045045045,0.0,0.0
169,0.4924924924924925,0.5075075075075075,0.0,0.0
170,0.4894894894894895,0.5105105105105106,0.0,0.0
171,0.4864864864864865,0.5135135135135135,0.0,0.0
172,0.48348348348348347,0.5165165165165165,0.0,0.0
173,0.4804804804804805,0.5195195195195195,0.0,0.0
174,0.4774774774774775,0.5225225225225225,0.0,0.0
175,0.4744744744744745,0.5255255255255256,0.0,0.0
176,0.47147147147147145,0.5285285285285286,0.0,0.0
177,0.46846846846846846,0.5315315315315315,0.0,0.0
178,0.46546546546546547,0.5345345345345345,0.0,0.0
179,0.4624624624624625,0.5375375375375375,0.0,0.0
180,0.4594594594594595,0.5405405405405406,0.0,0.0
181,0.45645645645645644,0.5435435435435436,0.0,0.0
182,0.45345345345345345,0.5465465465465466,0.0,0.0
183,0.45045045045045046,0.5495495495495495,0.0,0.0
184,0.44744744744744747,0.5525525525525525,0.0,0.0
185,0.4444444444444444,0.5555555555555556,0.0,0.0
186,0.44144144144144143,0.5585585585585586,0.0,0.0
187,0.43843843843843844,0.5615615615615616,0.0,0.0
188,0.43543543543543545,0.5645645645645645,0.0,0.0
189,0.43243243243243246,0.5675675675675675,0.0,0.0
190,0.4294294294294294,0.5705705705705706,0.0,0.0
191,0.4264264264264264,0.5735735735735736,0.0,0.0
192,0.42342342342342343,0.5765765765765766,0.0,0.0
193,0.42042042042042044,0.5795795795795795,0.0,0.0
194,0.4174174174174174,0.5825825825825826,0.0,0.0
195,0.4144144144144144,0.5855855855855856,0.0,0.0
196,0.4114114114114114,0.5885885885885886,0.0,0.0
197,0.4084084084084084,0.5915915915915916,0.0,0.0
198,0.40540540540540543,0.5945945945945945,0.0,0.0
199,0.4024024024024024,0.5975975975975976,0.0,0.0
200,0.3993993993993994,0.6006006006006006,0.0,0.0
201,0.3963963963963964,0.6036036036036037,0.0,0.0
202,0.3933933933933934,0.6066066066066066,0.0,0.0
203,0.39039039039039036,0.6096096096096096,0.0,0.0
204,0.38738738738738737,0.6126126126126126,0.0,0.0
205,0.3843843843843844,0.6156156156156156,0.0,0.0
206,0.3813813813813814,0.6186186186186187,0.0,0.0
207,0.3783783783783784,0.6216216216216216,0.0,0.0
208,0.37537537537537535,0.6246246246246246,0.0,0.0
209,0.37237237237237236,0.6276276276276276,0.0,0.0
210,0.36936936936936937,0.6306306306306306,0.0,0.0
211,0.3663663663663664,0.6336336336336337,0.0,0.0
212,0.3633633633633634,0.6366366366366366,0.0,0.0
213,0.36036036036036034,0.6396396396396397,0.0,0.0
214,0.35735735735735735,0.6426426426426426,0.0,0.0
215,0.35435435435435436,0.6456456456456456,0.0,0.0
216,0.35135135135135137,0.6486486486486487,0.0,0.0
217,0.3483483483483483,0.6516516516516517,0.0,0.0
218,0.34534534534534533,0.6546546546546547,0.0,0.0
219,0.34234234234234234,0.6576576576576576,0.0,0.0
220,0.33933933933933935,0.6606606606606606,0.0,0.0
221,0.33633633633633636,0.6636636636636637,0.0,0.0
222,0.3333333333333333,0.6666666666666667,0.0,0.0
223,0.3303303303303303,0.6696696696696697,0.0,0.0
224,0.32732732732732733,0.6726726726726726,0.0,0.0
225,0.32432432432432434,0.6756756756756757,0.0,0.0
226,0.3213213213213213,0.6786786786786787,0.0,0.0
227,0.3183183183183183,0.6816816816816818,0.0,0.0
228,0.3153153153153153,0.6846846846846847,0.0,0.0
229,0.3123123123123123,0.6876876876876876,0.0,0.0
230,0.30930930930930933,0.6906906906906907,0.0,0.0
231,0.3063063063063063,0.6936936936936937,0.0,0.0
232,0.3033033033033033,0.6966966966966968,0.0,0.0
233,0.3003003003003003,0.6996996996996997,0.0,0.0
234,0.2972972972972973,0.7027027027027026,0.0,0.0
235,0.29429429429429427,0.7057057057057057,0.0,0.0
236,0.2912912912912913,0.7087087087087087,0.0,0.0
237,0.2882882882882883,0.7117117117117118,0.0,0.0
238,0.2852852852852853,0.7147147147147147,0.0,0.0
239,0.2822822822822823,0.7177177177177176,0.0,0.0
240,0.27927927927927926,0.7207207207207207,0.0,0.0
241,0.27627627627627627,0.7237237237237237,0.0,0.0
242,0.2732732732732733,0.7267267267267268,0.0,0.0
243,0.2702702702702703,0.7297297297297297,0.0,0.0
244,0.2672672672672673,0.7327327327327327,0.0,0.0
245,0.26426426426426425,0.7357357357357357,0.0,0.0
246,0.26126126126126126,0.7387387387387387,0.0,0.0
247,0.25825825825825827,0.7417417417417418,0.0,0.0
248,0.2552552552552553,0.7447447447447447,0.0,0.0
249,0.25225225225225223,0.7477477477477478,0.0,0.0
250,0.24924924924924924,0.7507507507507507,0.0,0.0
251,0.24624624624624625,0.7537537537537538,0.0,0.0
252,0.24324324324324326,0.7567567567567568,0.0,0.0
253,0.24024024024024024,0.7597597597597597,0.0,0.0
254,0.23723723723723725,0.7627627627627628,0.0,0.0
255,0.23423423423423423,0.7657657657657657,0.0,0.0
256,0.23123123123123124,0.7687687687687688,0.0,0.0
257,0.22822822822822822,0.7717717717717718,0.0,0.0
258,0.22522522522522523,0.7747747747747747,0.0,0.0
259,0.2222222222222222,0.7777777777777778,0.0,0.0
260,0.21921921921921922,0.7807807807807807,0.0,0.0
261,0.21621621621621623,0.7837837837837838,0.0,0.0
262,0.2132132132132132,0.7867867867867868,0.0,0.0
263,0.21021021021021022,0.7897897897897898,0.0,0.0
264,0.2072072072072072,0.7927927927927928,0.0,0.0
265,0.2042042042042042,0.7957957957957957,0.0,0.0
266,0.2012012012012012,0.7987987987987988,0.0,0.0
267,0.1981981981981982,0.8018018018018018,0.0,0.0
268,0.19519519519519518,0.8048048048048049,0.0,0.0
269,0.1921921921921922,0.8078078078078078,0.0,0.0
270,0.1891891891891892,0.8108108108108107,0.0,0.0
271,0.18618618618618618,0.8138138138138138,0.0,0.0
272,0.1831831831831832,0.8168168168168168,0.0,0.0
273,0.18018018018018017,0.8198198198198199,0.0,0.0
274,0.17717717717717718,0.8228228228228228,0.0,0.0
275,0.17417417417417416,0.8258258258258259,0.0,0.0
276,0.17117117117117117,0.8288288288288288,0.0,0.0
277,0.16816816816816818,0.8318318318318318,0.0,0.0
278,0.16516516516516516,0.8348348348348349,0.0,0.0
279,0.16216216216216217,0.8378378378378378,0.0,0.0
280,0.15915915915915915,0.8408408408408409,0.0,0.0
281,0.15615615615615616,0.8438438438438438,0.0,0.0
282,0.15315315315315314,0.8468468468468469,0.0,0.0
283,0.15015015015015015,0.8498498498498499,0.0,0.0
284,0.14714714714714713,0.8528528528528528,0.0,0.0
285,0.14414414414414414,0.8558558558558559,0.0,0.0
286,0.14114114114114115,0.8588588588588588,0.0,0.0
287,0.13813813813813813,0.8618618618618619,0.0,0.0
288,0.13513513513513514,0.8648648648648649,0.0,0.0
289,0.13213213213213212,0.8678678678678678,0.0,0.0
290,0.12912912912912913,0.8708708708708709,0.0,0.0
291,0.12612612612612611,0.8738738738738738,0.0,0.0
292,0.12312312312312312,0.8768768768768769,0.0,0.0
293,0.12012012012012012,0.8798798798798799,0.0,0.0
294,0.11711711711711711,0.8828828828828829,0.0,0.0
295,0.11411411411411411,0.8858858858858859,0.0,0.0
296,0.1111111111111111,0.8888888888888888,0.0,0.0
297,0.10810810810810811,0.8918918918918919,0.0,0.0
298,0.10510510510510511,0.8948948948948949,0.0,0.0
299,0.1021021021021021,0.8978978978978979,0.0,0.0
300,0.0990990990990991,0.9009009009009009,0.0,0.0
301,0.0960960960960961,0.9039039039039038,0.0,0.0
302,0.09309309309309309,0.9069069069069069,0.0,0.0
303,0.09009009009009009,0.9099099099099099,0.0,0.0
304,0.08708708708708708,0.9129129129129129,0.0,0.0
305,0.08408408408408409,0.9159159159159159,0.0,0.0
306,0.08108108108108109,0.9189189189189189,0.0,0.0
307,0.07807807807807808,0.9219219219219219,0.0,0.0
308,0.07507507507507508,0.924924924924925,0.0,0.0
309,0.07207207207207207,0.9279279279279279,0.0,0.0
310,0.06906906906906907,0.9309309309309309,0.0,0.0
311,0.06606606606606606,0.933933933933934,0.0,0.0
312,0.06306306306306306,0.9369369369369369,0.0,0.0
313,0.06006006006006006,0.93993993993994,0.0,0.0
314,0.057057057057057055,0.9429429429429429,0.0,0.0
315,0.05405405405405406,0.9459459459459459,0.0,0.0
316,0.05105105105105105,0.948948948948949,0.0,0.0
317,0.04804804804804805,0.9519519519519519,0.0,0.0
318,0.04504504504504504,0.954954954954955,0.0,0.0
319,0.042042042042042045,0.9579579579579579,0.0,0.0
320,0.03903903903903904,0.960960960960961,0.0,0.0
321,0.036036036036036036,0.963963963963964,0.0,0.0
322,0.03303303303303303,0.9669669669669669,0.0,0.0
323,0.03003003003003003,0.96996996996997,0.0,0.0
324,0.02702702702702703,0.972972972972973,0.0,0.0
325,0.024024024024024024,0.975975975975976,0.0,0.0
326,0.021021021021021023,0.978978978978979,0.0,0.0
327,0.018018018018018018,0.9819819819819819,0.0,0.0
328,0.015015015015015015,0.984984984984985,0.0,0.0
329,0.012012012012012012,0.987987987987988,0.0,0.0
330,0.009009009009009009,0.990990990990991,0.0,0.0
331,0.006006006006006006,0.993993993993994,0.0,0.0
332,0.003003003003003003,0.996996996996997,0.0,0.0
333,0.0,1.0,0.0,0.0
334,0.0,0.996996996996997,0.0030030030030030463,0.0
335,0.0,0.993993993993994,0.006006006006005982,0.0
336,0.0,0.990990990990991,0.009009009009009028,0.0
337,0.0,0.987987987987988,0.012012012012011963,0.0
338,0.0,0.984984984984985,0.01501501501501501,0.0
339,0.0,0.9819819819819819,0.018018018018018056,0.0
340,0.0,0.978978978978979,0.02102102102102099,0.0
341,0.0,0.975975975975976,0.024024024024024038,0.0
342,0.0,0.972972972972973,0.027027027027026973,0.0
343,0.0,0.96996996996997,0.03003003003003002,0.0
344,0.0,0.9669669669669669,0.033033033033033066,0.0
345,0.0,0.963963963963964,0.036036036036036,0.0
346,0.0,0.960960960960961,0.03903903903903905,0.0
347,0.0,0.9579579579579579,0.042042042042042094,0.0
348,0.0,0.954954954954955,0.04504504504504503,0.0
349,0.0,0.9519519519519519,0.048048048048048075,0.0
350,0.0,0.948948948948949,0.05105105105105101,0.0
351,0.0,0.9459459459459459,0.05405405405405406,0.0
352,0.0,0.9429429429429429,0.0570570570570571,0.0
353,0.0,0.93993993993994,0.06006006006006004,0.0
354,0.0,0.9369369369369369,0.06306306306306309,0.0
355,0.0,0.933933933933934,0.06606606606606602,0.0
356,0.0,0.9309309309309309,0.06906906906906907,0.0
357,0.0,0.9279279279279279,0.07207207207207211,0.0
358,0.0,0.924924924924925,0.07507507507507505,0.0
359,0.0,0.9219219219219219,0.0780780780780781,0.0
360,0.0,0.918918918918919,0.08108108108108103,0.0
361,0.0,0.9159159159159159,0.08408408408408408,0.0
362,0.0,0.9129129129129129,0.08708708708708712,0.0
363,0.0,0.9099099099099099,0.09009009009009006,0.0
364,0.0,0.9069069069069069,0.0930930930930931,0.0
365,0.0,0.9039039039039038,0.09609609609609615,0.0
366,0.0,0.9009009009009009,0.09909909909909909,0.0
367,0.0,0.8978978978978979,0.10210210210210213,0.0
368,0.0,0.8948948948948949,0.10510510510510507,0.0
369,0.0,0.8918918918918919,0.10810810810810811,0.0
370,0.0,0.8888888888888888,0.11111111111111116,0.0
371,0.0,0.8858858858858859,0.1141141141141141,0.0
372,0.0,0.8828828828828829,0.11711711711711714,0.0
373,0.0,0.8798798798798799,0.12012012012012008,0.0
374,0.0,0.8768768768768769,0.12312312312312312,0.0
375,0.0,0.8738738738738738,0.12612612612612617,0.0
376,0.0,0.8708708708708709,0.1291291291291291,0.0
377,0.0,0.8678678678678678,0.13213213213213215,0.0
378,0.0,0.8648648648648649,0.1351351351351351,0.0
379,0.0,0.8618618618618619,0.13813813813813813,0.0
380,0.0,0.8588588588588588,0.14114114114114118,0.0
381,0.0,0.8558558558558559,0.14414414414414412,0.0
382,0.0,0.8528528528528528,0.14714714714714716,0.0
383,0.0,0.8498498498498499,0.1501501501501501,0.0
384,0.0,0.8468468468468469,0.15315315315315314,0.0
385,0.0,0.8438438438438438,0.1561561561561562,0.0
386,0.0,0.8408408408408409,0.15915915915915912,0.0
